,IP.G2111.S Oil and gas extraction  NAICS=211,IP.G2122.S Metal ore mining  NAICS=2122,IP.G2123.S Nonmetallic mineral mining and quarrying  NAICS=2123,IP.G2131.S Support activities for mining  NAICS=213,IP.G311.S Food  NAICS=311,IP.G312.S Beverage and tobacco product  NAICS=312,IP.G313.S Textile mills  NAICS=313,IP.G314.S Textile product mills  NAICS=314,IP.G315.S Apparel  NAICS=315,IP.G316.S Leather and allied product  NAICS=316,IP.G321.S Wood product  NAICS=321,IP.G322.S Paper  NAICS=322,IP.G323.S Printing and related support activities  NAICS=323,IP.G324.S Petroleum and coal products  NAICS=324,IP.G325.S Chemical  NAICS=325,IP.G326.S Plastics and rubber products  NAICS=326,IP.G327.S Nonmetallic mineral product  NAICS=327,IP.G331.S Primary metal  NAICS=331,IP.G332.S Fabricated metal product  NAICS=332,IP.G333.S Machinery  NAICS=333,IP.G334.S Computer and electronic product  NAICS=334,"IP.G335.S Electrical equipment, appliance, and component  NAICS=335",IP.G336.S Transportation equipment  NAICS=336,IP.G337.S Furniture and related product  NAICS=337,IP.G339.S Miscellaneous  NAICS=339,IP.N2121.S Coal mining  NAICS=2121,RIW.G2111.S ,RIW.G2122.S ,RIW.G2123.S ,RIW.G2131.S ,RIW.G311.S ,RIW.G312.S ,RIW.G313.S ,RIW.G314.S ,RIW.G315.S ,RIW.G316.S ,RIW.G321.S ,RIW.G322.S ,RIW.G323.S ,RIW.G324.S ,RIW.G325.S ,RIW.G326.S ,RIW.G327.S ,RIW.G331.S ,RIW.G332.S ,RIW.G333.S ,RIW.G334.S ,RIW.G335.S ,RIW.G336.S ,RIW.G337.S ,RIW.G339.S ,RIW.N2121.S 
2/1/1977,70.336735,74.436106,78.184318,234.424494,58.4232,97.416963,211.470767,130.73315,703.414941,481.073562,79.914337,86.552935,72.198259,81.052924,61.607545,42.790567,85.927526,119.152061,74.375661,73.772707,0.712972,84.060778,46.99557,73.253745,45.431554,101.738082,0.057357,0.005721,0.006561,0.010332,0.070883,0.018148,0.017705,0.006624,0.025466,0.00568,0.017149,0.030784,0.019149,0.025024,0.087313,0.028339,0.024398,0.048701,0.065452,0.083939,0.051814,0.029353,0.105826,0.013808,0.022282,0.015281
3/1/1977,70.084861,74.672212,78.784852,237.605655,58.210582,97.375347,214.52248,132.202135,707.718671,481.17373,80.765483,87.929079,72.854315,79.600261,62.032054,43.951138,89.906479,126.389231,75.529202,74.335474,0.715862,86.37885,48.182534,75.201162,45.402967,112.974027,0.057361,0.005659,0.006528,0.010363,0.069555,0.017921,0.017618,0.006582,0.025349,0.005596,0.017154,0.030799,0.019073,0.024552,0.086484,0.028729,0.025233,0.051031,0.065602,0.083526,0.050986,0.029784,0.107077,0.014013,0.021963,0.016849
4/1/1977,70.138027,74.095826,79.597179,242.730898,58.38904,98.899615,218.170301,133.161116,716.36039,487.848829,81.144779,87.328145,74.480072,79.692484,62.606843,44.816189,91.269283,128.795663,76.022922,74.971594,0.741055,87.381368,48.417452,74.840145,45.852523,109.108868,0.057769,0.005555,0.00653,0.010506,0.068913,0.018034,0.017625,0.006533,0.025459,0.005605,0.017108,0.03021,0.019303,0.024625,0.086116,0.028998,0.025393,0.05152,0.065364,0.083434,0.051866,0.029839,0.106505,0.013826,0.021941,0.016206
5/1/1977,69.835973,73.37814,82.782234,247.832788,57.340205,98.999653,218.182387,136.552862,724.833891,491.115982,82.955523,90.113357,73.433363,79.262838,63.421697,44.986377,91.584046,130.982489,77.019706,75.494225,0.756082,88.35501,48.712903,76.369818,46.417308,107.647127,0.057986,0.005453,0.006739,0.010668,0.066984,0.017921,0.017374,0.006615,0.025611,0.005585,0.017398,0.030853,0.01888,0.02458,0.086251,0.028872,0.025312,0.052019,0.065689,0.083383,0.052103,0.029941,0.106291,0.014016,0.022016,0.015955
6/1/1977,70.119673,73.197351,79.653443,250.050506,56.841106,100.739262,218.980601,137.927724,735.529809,486.745983,82.446502,89.647535,74.479902,78.779809,63.724352,45.963165,92.566865,129.895369,77.380324,75.896644,0.773909,89.725479,50.29768,77.684495,46.609998,102.301564,0.058538,0.00539,0.006437,0.010701,0.065807,0.018098,0.017228,0.006602,0.025825,0.005484,0.017238,0.030394,0.018994,0.024335,0.0857,0.029235,0.025435,0.051271,0.065483,0.083199,0.052536,0.030164,0.108881,0.014161,0.021919,0.015131
7/1/1977,69.951602,68.676161,83.531259,251.359115,56.641011,103.376022,216.865438,139.75209,736.596043,484.4825,84.118003,89.323763,74.5003,78.594126,63.403255,45.398563,94.021991,123.261142,78.35806,76.979894,0.788092,87.97325,50.313223,79.833253,46.31586,105.897638,0.05878,0.005043,0.006751,0.010754,0.065569,0.018529,0.017046,0.006657,0.025828,0.00545,0.017727,0.03021,0.018957,0.023946,0.084873,0.028742,0.025884,0.048787,0.066233,0.084271,0.053083,0.029506,0.108762,0.014536,0.02174,0.015728
8/1/1977,70.694515,46.003875,82.832246,249.488274,57.03522,102.570177,216.218167,140.312222,745.207987,477.936281,84.231997,90.205354,75.330167,78.00748,63.587866,45.381423,93.847087,125.630724,78.675476,78.647113,0.798099,89.598712,49.757662,79.61466,46.930063,98.650073,0.059642,0.003367,0.0067,0.010668,0.066131,0.018334,0.017028,0.006658,0.026085,0.005375,0.017937,0.030457,0.019127,0.023246,0.084761,0.028576,0.025914,0.049929,0.066456,0.085996,0.05337,0.029978,0.10746,0.014477,0.021997,0.014717
9/1/1977,71.70611,46.899529,83.361962,251.619217,57.40299,98.697278,217.575249,140.875546,745.905528,482.090333,85.046208,90.022774,75.04426,77.855228,63.727439,45.347865,92.203004,123.082519,78.18979,78.886909,0.816125,90.233555,49.70735,80.555805,46.856433,113.43903,0.060552,0.003412,0.006729,0.010723,0.066467,0.017544,0.017117,0.00664,0.025989,0.005405,0.018243,0.030256,0.018958,0.022624,0.084345,0.028319,0.025459,0.04894,0.06581,0.085907,0.054023,0.030028,0.106938,0.014587,0.021867,0.016946
10/1/1977,71.612991,50.856522,81.879045,249.687579,57.712989,99.589953,216.919357,144.037562,762.666357,493.072582,85.739215,89.357621,75.210971,79.073728,63.491448,45.368662,92.460838,125.816564,78.893201,79.487454,0.829278,89.549435,48.409863,81.875157,46.843866,112.556525,0.060669,0.003686,0.006611,0.010629,0.066895,0.017646,0.017086,0.00676,0.026513,0.005523,0.018567,0.029964,0.018948,0.022454,0.083642,0.028162,0.025592,0.050178,0.066324,0.086416,0.054458,0.02971,0.104007,0.0148,0.021818,0.016875
11/1/1977,71.374272,51.836434,83.492642,250.828522,58.569906,101.298682,217.300836,144.768821,762.492035,495.012087,84.54734,90.14791,76.897683,77.411532,63.752342,45.70035,94.612154,125.778171,78.715327,80.130798,0.846949,89.580136,47.451618,81.927277,46.827033,117.169842,0.060647,0.003743,0.006742,0.010664,0.067949,0.017887,0.017133,0.006764,0.026442,0.005539,0.018474,0.030153,0.019315,0.02147,0.083583,0.028192,0.026248,0.050291,0.066084,0.086952,0.055156,0.029623,0.101795,0.01478,0.021761,0.017626
12/1/1977,71.451312,64.69286,83.046908,248.53325,59.366615,102.674251,216.261657,144.584831,766.544929,496.165122,88.043432,89.86711,77.313245,76.940029,64.221529,45.988731,95.231633,126.189442,79.051854,80.809699,0.859161,92.244982,48.832638,83.027625,47.025118,55.421921,0.060895,0.004655,0.006706,0.010553,0.068935,0.018068,0.017069,0.006726,0.026521,0.005547,0.019413,0.029985,0.019363,0.020841,0.083802,0.028195,0.026482,0.050597,0.066283,0.087533,0.05548,0.030405,0.104603,0.01495,0.021806,0.008365
1/1/1978,71.034549,70.378712,76.354454,249.084449,58.86079,102.293985,212.865673,141.069685,723.085372,484.340835,84.888111,91.457825,78.067002,76.248894,64.943233,45.109914,92.956871,126.274791,78.63772,78.752542,0.853937,91.340669,46.340543,80.841357,46.182572,44.731413,0.061725,0.00513,0.006268,0.010739,0.069545,0.01824,0.017096,0.006643,0.025377,0.005501,0.019194,0.030948,0.01982,0.020511,0.085752,0.027946,0.026337,0.051602,0.066952,0.086574,0.055582,0.030513,0.100758,0.014771,0.021726,0.006886
2/1/1978,70.893856,70.181278,79.370742,258.843009,59.27228,103.716924,212.096922,140.625772,752.342482,484.030256,83.931405,93.293738,76.600757,74.232628,63.440229,44.732706,92.619003,123.30443,78.865307,80.182801,0.875708,90.807824,47.158574,83.900321,46.322867,46.729353,0.061536,0.005079,0.006491,0.011103,0.069822,0.018363,0.016984,0.00657,0.026247,0.005472,0.019062,0.031375,0.019319,0.019437,0.083077,0.027443,0.026198,0.050318,0.066811,0.087666,0.056304,0.030124,0.10199,0.015243,0.021664,0.007188
3/1/1978,72.419734,72.707498,80.32801,261.982444,59.864748,103.473672,211.599373,141.371289,768.049423,498.588251,84.096881,93.544467,78.135154,76.508508,63.32104,45.783189,95.274377,123.44764,79.400622,81.084868,0.912739,90.915516,50.082889,83.209042,46.968799,65.371794,0.061959,0.005154,0.006458,0.011033,0.069375,0.01795,0.01667,0.006465,0.026284,0.005536,0.018928,0.03085,0.019316,0.019229,0.081142,0.027443,0.026547,0.049636,0.066041,0.087,0.057188,0.029552,0.106298,0.014833,0.021547,0.009915
4/1/1978,73.263129,77.634495,87.349273,269.758846,59.815555,107.383049,212.282947,143.277418,769.377427,500.749903,84.856761,94.353243,78.017796,77.012565,64.792735,46.354497,98.816549,126.240327,80.691021,81.476453,0.915621,92.998924,52.050107,84.29616,47.126542,113.309888,0.061734,0.005386,0.006897,0.011144,0.068141,0.018236,0.016441,0.006408,0.025809,0.005458,0.018914,0.030491,0.01889,0.018557,0.081177,0.027126,0.027106,0.049979,0.065845,0.085723,0.055844,0.029596,0.108327,0.014732,0.021191,0.016932
5/1/1978,72.49504,74.929583,84.949895,270.976004,59.620599,103.735118,213.071847,143.776832,768.248896,491.915268,84.509464,95.614309,77.811415,79.42153,66.292163,47.076621,99.256605,131.957142,80.514727,81.236424,0.926328,93.967835,51.406561,84.781914,47.345434,116.498718,0.061065,0.005165,0.006687,0.011146,0.067765,0.017505,0.016467,0.006384,0.025644,0.005342,0.018928,0.030734,0.01873,0.018609,0.082423,0.0273,0.027203,0.052215,0.065428,0.085074,0.055816,0.02972,0.106478,0.014745,0.021183,0.017408
6/1/1978,73.209936,75.655474,88.557911,271.063528,60.232527,105.753128,211.518635,143.229815,765.472164,489.479975,85.278208,95.582492,78.749067,78.174174,66.966873,47.383649,98.98774,132.716005,80.659117,82.445773,0.949031,94.61872,51.801061,84.424347,47.502558,108.759882,0.061726,0.005188,0.006932,0.011106,0.068125,0.017715,0.016251,0.006302,0.025357,0.005295,0.019102,0.030499,0.018816,0.018198,0.082549,0.027209,0.027007,0.052367,0.06513,0.085708,0.056365,0.029695,0.106531,0.014578,0.021101,0.016181
7/1/1978,73.228351,73.873894,88.986695,271.933322,59.396686,104.73596,209.399101,145.664158,758.539057,473.897432,84.55442,92.083266,79.362579,78.263425,66.878249,47.352267,98.437825,133.581128,80.730114,82.291464,0.963763,94.150915,52.5733,83.776063,47.291309,115.829313,0.06264,0.005099,0.006962,0.011224,0.067179,0.01756,0.016033,0.006392,0.025053,0.00516,0.01895,0.029353,0.01896,0.019125,0.082431,0.027165,0.026818,0.052844,0.065154,0.085327,0.056757,0.029531,0.107949,0.014443,0.020981,0.017184
8/1/1978,72.780236,77.124688,88.413304,276.191165,59.456718,106.912521,208.350787,144.240149,755.648198,475.501938,82.492432,89.961311,79.132429,80.576799,66.893633,47.310382,98.358292,136.913548,81.006959,83.179581,0.979635,94.74865,53.118651,84.35047,47.477239,109.005312,0.063039,0.005352,0.006872,0.011452,0.06684,0.017865,0.015784,0.00628,0.024735,0.005194,0.018343,0.028495,0.018814,0.020998,0.0821,0.027011,0.026569,0.054008,0.064984,0.085503,0.056897,0.02956,0.108284,0.014439,0.020924,0.016
9/1/1978,72.648525,77.727292,90.145634,275.068487,59.289865,106.202754,210.189633,142.86483,757.88124,472.926267,82.425794,90.756002,79.965947,81.842475,67.356566,47.385247,97.754818,138.900775,81.631285,83.395767,0.995785,95.170447,53.286233,84.096864,47.78641,97.12775,0.063777,0.005431,0.006974,0.011474,0.066362,0.017718,0.015785,0.006183,0.024633,0.005189,0.018217,0.02862,0.018953,0.02265,0.082459,0.02697,0.026231,0.054717,0.065207,0.085143,0.057148,0.029586,0.108034,0.014318,0.020959,0.014131
10/1/1978,72.47376,78.940987,90.689667,275.421942,59.570754,104.231,211.202726,142.5207,740.863256,467.443248,83.231717,92.83487,80.12869,82.31703,67.178779,47.433067,98.516409,139.781775,82.17539,85.24398,1.011032,95.303501,53.997964,84.890793,47.639077,114.351118,0.064107,0.005525,0.006946,0.011493,0.066037,0.017269,0.015642,0.006098,0.023788,0.005124,0.018186,0.028994,0.018833,0.02395,0.081594,0.026773,0.026122,0.054692,0.065019,0.085987,0.057035,0.029366,0.108311,0.0143,0.020685,0.016405
11/1/1978,71.8636,76.978653,89.040075,272.971445,59.980941,107.083775,214.783302,142.960014,737.671859,459.962428,84.510485,91.97564,80.28879,84.481753,67.8036,47.635039,98.524706,141.814713,82.797917,85.79426,1.034147,94.328811,55.021446,84.960337,47.683899,119.68616,0.064017,0.005395,0.006753,0.011393,0.065856,0.017618,0.015691,0.006048,0.023401,0.005037,0.018256,0.028452,0.018714,0.02574,0.081703,0.026663,0.025816,0.055106,0.064893,0.085512,0.057354,0.028811,0.109207,0.014162,0.020499,0.016934
12/1/1978,71.683488,78.058367,89.166167,268.368961,59.864003,107.649836,212.634101,143.595521,736.030916,453.801435,86.462879,92.937015,79.149681,84.787248,68.075327,48.603693,100.076885,143.003617,83.961613,87.095612,1.05493,95.650012,55.057208,83.928245,47.301297,116.442119,0.064459,0.00549,0.006716,0.011232,0.065276,0.017638,0.015366,0.006022,0.023134,0.004977,0.018519,0.028555,0.018346,0.02704,0.081603,0.027055,0.025987,0.05532,0.065366,0.086009,0.057674,0.029037,0.108429,0.013881,0.020189,0.016293
1/1/1979,71.649222,73.345815,85.017722,273.84227,59.127131,106.6749,211.127435,140.846029,729.940283,453.223403,80.884321,89.69164,79.789155,84.11942,67.826681,48.107613,95.970126,134.516259,83.949827,87.157693,1.068129,96.489678,55.819247,84.400192,47.986003,111.825748,0.06567,0.005231,0.006426,0.011609,0.064698,0.017585,0.015251,0.005919,0.022973,0.005029,0.017357,0.02766,0.018585,0.028253,0.081723,0.026908,0.024955,0.052358,0.0656,0.086177,0.058178,0.029421,0.110231,0.013996,0.020549,0.015638
2/1/1979,71.75838,74.12218,88.007693,262.173137,58.560752,105.60094,205.867287,140.054598,715.195347,442.647302,80.917715,92.136753,80.954382,83.63261,68.019401,47.670728,96.377006,137.087706,84.841408,87.929393,1.095714,98.536617,55.286061,83.742649,47.607324,113.077404,0.066287,0.005303,0.006608,0.011136,0.063638,0.01733,0.014714,0.005836,0.022306,0.004915,0.017218,0.028225,0.018751,0.029159,0.081516,0.026514,0.024838,0.053129,0.065854,0.086151,0.058856,0.029865,0.108348,0.01378,0.020242,0.015643
3/1/1979,71.829498,74.201213,90.187276,260.160008,58.952254,109.319209,209.09715,141.985055,719.744625,437.271621,81.61487,92.370685,79.994177,84.73019,68.258233,48.163997,98.930324,137.021294,85.14192,87.983205,1.111861,97.886348,55.141836,84.191021,47.561528,114.619496,0.067001,0.005334,0.006742,0.011094,0.063755,0.0179,0.014817,0.005878,0.022293,0.004869,0.017256,0.028167,0.018465,0.030681,0.081538,0.026695,0.025325,0.052981,0.065786,0.085596,0.059016,0.029551,0.10748,0.013776,0.020122,0.015719
4/1/1979,72.278734,78.131364,89.80339,269.153343,59.114214,106.532523,205.602087,140.102413,708.971312,428.784644,80.887412,94.021081,80.606108,85.721634,68.423173,46.453013,98.151337,137.160676,83.896835,86.735168,1.090857,95.577028,51.122214,83.191295,46.613328,117.322828,0.069092,0.005727,0.006785,0.011697,0.064577,0.017665,0.014664,0.005849,0.022135,0.004859,0.017251,0.02897,0.018821,0.032675,0.082701,0.026044,0.025333,0.053707,0.0655,0.085042,0.058071,0.029173,0.100606,0.013741,0.019919,0.016191
5/1/1979,72.376271,74.256281,88.183934,271.465039,59.479599,105.243088,209.590596,144.139014,703.69513,426.333188,80.973838,92.748638,81.915371,86.22542,68.158576,46.61311,99.834945,138.150038,84.45468,88.130701,1.123359,97.186466,53.959986,83.606783,47.181034,114.628494,0.069408,0.005439,0.006597,0.011772,0.064282,0.017308,0.014734,0.005943,0.021688,0.004814,0.017061,0.02828,0.018949,0.033813,0.081627,0.02589,0.025446,0.053653,0.065247,0.085289,0.058739,0.02937,0.105022,0.013652,0.019943,0.01559
6/1/1979,71.788216,75.346348,87.840425,278.299945,59.718401,104.862712,213.19577,146.333685,708.169401,424.480915,81.183063,92.470145,81.861599,85.710472,67.573283,45.52175,99.477413,140.859891,85.143022,88.762587,1.157944,97.524169,52.884217,81.603528,47.651395,117.562208,0.06981,0.005548,0.006584,0.012181,0.064429,0.017253,0.014921,0.006012,0.021751,0.004811,0.017001,0.028165,0.018928,0.034375,0.080947,0.025264,0.025286,0.054695,0.065713,0.085656,0.059996,0.029435,0.102628,0.013294,0.020127,0.015901
7/1/1979,71.255501,81.679731,88.630243,284.264971,59.05608,103.354364,215.181512,149.19286,707.646118,413.04618,80.876729,97.515182,80.818865,86.402889,68.031707,46.87765,97.771669,140.524792,84.68905,88.74511,1.174599,97.095271,52.198392,82.014756,47.534966,107.917215,0.070699,0.006027,0.006709,0.012652,0.063735,0.017033,0.015054,0.006122,0.02173,0.004689,0.016754,0.029754,0.018713,0.034498,0.081754,0.026039,0.024873,0.054552,0.065497,0.08579,0.060386,0.029312,0.101011,0.013363,0.020152,0.014544
8/1/1979,72.482121,81.811057,88.956595,289.289963,58.90881,103.41402,213.520985,141.263402,708.21249,421.120742,82.051503,95.417757,82.517885,86.110829,67.750854,45.550507,97.393335,136.048018,83.872911,87.298644,1.19463,94.262235,49.519827,82.565273,47.744956,115.694833,0.073872,0.006064,0.006855,0.01319,0.063913,0.017149,0.015024,0.005818,0.021863,0.004803,0.016838,0.029323,0.019226,0.033873,0.082124,0.025441,0.024945,0.053007,0.06536,0.085072,0.061222,0.028597,0.095979,0.013526,0.020445,0.015614
9/1/1979,72.464839,81.489865,88.8303,297.355559,58.11997,106.670811,212.815984,141.145486,706.328295,427.550318,82.359963,95.649494,80.262745,83.525834,66.21091,45.27662,94.257276,133.053288,84.543007,88.097425,1.210496,97.680354,51.363405,83.164574,47.536942,110.719252,0.075311,0.006029,0.006923,0.013791,0.062998,0.017684,0.014964,0.005798,0.02178,0.004868,0.016637,0.029414,0.018698,0.03216,0.080433,0.025265,0.02415,0.051707,0.065957,0.085986,0.061448,0.029588,0.099028,0.013611,0.020427,0.014869
10/1/1979,72.899332,79.894644,86.93756,305.91923,59.175279,105.676156,213.301259,142.826163,711.680881,425.587387,82.349517,95.905996,81.514322,84.823241,67.130321,45.494045,96.763136,133.573638,84.470971,86.453385,1.245414,97.574251,51.130952,84.902199,47.516655,118.68132,0.076676,0.005858,0.006805,0.014327,0.063628,0.017393,0.014886,0.005812,0.021768,0.004804,0.016265,0.029311,0.018857,0.031746,0.081167,0.025189,0.024633,0.051424,0.065525,0.083926,0.062194,0.029311,0.097411,0.013787,0.020346,0.015753
11/1/1979,73.997487,80.871057,85.827437,304.744537,59.139206,104.72086,212.108182,140.947472,713.161816,429.894187,80.891433,96.084371,81.843346,83.447712,67.371698,45.071868,95.993221,134.124423,84.572346,84.941976,1.282109,98.805481,49.594145,84.985281,47.562234,113.522329,0.079388,0.005924,0.006803,0.014527,0.063619,0.017256,0.014816,0.00573,0.021821,0.004851,0.015753,0.02943,0.018961,0.030614,0.081769,0.02497,0.024486,0.051579,0.065783,0.082711,0.063521,0.029686,0.094167,0.013809,0.020462,0.015021
12/1/1979,73.16457,85.97411,89.319246,305.944797,59.361115,107.446495,212.766883,142.265282,723.606799,435.531916,79.940507,97.218383,81.569837,84.524377,67.168138,43.66477,96.567363,131.690944,84.474203,85.000299,1.313822,101.640722,49.591689,86.927666,47.30673,113.815647,0.07985,0.006276,0.007152,0.014806,0.063745,0.017685,0.014843,0.005766,0.022098,0.004903,0.01531,0.029775,0.018882,0.030316,0.08165,0.024148,0.024624,0.050485,0.065736,0.082837,0.064431,0.030469,0.093638,0.014102,0.020401,0.014978
1/1/1980,73.5545,82.418682,86.751457,314.302536,59.801059,107.043952,218.336896,142.529678,729.391241,443.211867,80.508434,97.45526,81.715128,85.176205,67.027874,44.364081,94.890573,133.89396,85.214483,88.394461,1.347994,98.997323,47.989905,86.945812,47.595257,128.908793,0.081225,0.005966,0.00698,0.01536,0.06379,0.017518,0.015141,0.005732,0.022128,0.004954,0.015099,0.029707,0.018812,0.029724,0.081222,0.024379,0.024078,0.050924,0.066029,0.085802,0.065136,0.029478,0.089699,0.014018,0.020478,0.016796
2/1/1980,72.886341,79.589013,83.341061,319.404124,60.285359,106.816185,218.420327,138.992133,733.429166,448.942273,81.063952,95.438963,82.354385,83.952728,66.400928,44.214088,92.913254,131.736683,83.876138,87.25254,1.372697,97.279811,49.75026,85.794678,46.921946,125.356744,0.081781,0.005744,0.006767,0.015832,0.064211,0.017468,0.015131,0.005575,0.022214,0.005007,0.014963,0.029098,0.018949,0.028656,0.080601,0.024262,0.023578,0.049964,0.065035,0.084769,0.065691,0.028919,0.092491,0.013815,0.020236,0.016253
3/1/1980,73.381144,80.486556,84.112118,329.158229,59.700798,106.517348,218.238501,136.853679,734.588475,448.569107,79.868635,95.527212,82.309283,80.492714,65.628973,44.278561,89.837493,133.636886,83.516048,86.766097,1.38696,96.224129,48.398953,84.501771,46.477188,124.874509,0.084017,0.005816,0.006923,0.016621,0.063779,0.017487,0.015174,0.0055,0.022318,0.005015,0.014572,0.029268,0.019018,0.026988,0.080181,0.024378,0.022907,0.050775,0.065102,0.084768,0.066034,0.028689,0.089925,0.013655,0.020186,0.016187
